Date,Nifty,Nikkei,HangSeng,DAX,SP500,Nasdaq,US_10Y,DXY,Gold,Oil,Bitcoin
2015-11-04,8040.2001953125,18926.91015625,23053.5703125,10845.240234375,2102.31005859375,4717.5498046875,2.2300000190734863,97.94999694824219,1106.5,48.58000183105469,411.56298828125
2015-11-05,7955.4501953125,19116.41015625,23051.0390625,10887.740234375,2099.929931640625,4702.89990234375,2.244999885559082,97.94000244140625,1104.4000244140625,47.97999954223633,386.35400390625
2015-11-06,7954.2998046875,19265.599609375,22867.330078125,10988.0302734375,2099.199951171875,4707.22998046875,2.3329999446868896,99.16000366210938,1087.5999755859375,47.41999816894531,374.4700012207031
2015-11-07,7954.2998046875,19265.599609375,22867.330078125,10988.0302734375,2099.199951171875,4707.22998046875,2.3329999446868896,99.16000366210938,1087.5999755859375,47.41999816894531,386.48199462890625
2015-11-08,7954.2998046875,19265.599609375,22867.330078125,10988.0302734375,2099.199951171875,4707.22998046875,2.3329999446868896,99.16000366210938,1087.5999755859375,47.41999816894531,373.3680114746094
2015-11-09,7915.2001953125,19642.740234375,22726.76953125,10815.4501953125,2078.580078125,4655.52001953125,2.3420000076293945,98.9800033569336,1087.9000244140625,47.189998626708984,380.2569885253906
2015-11-10,7783.35009765625,19671.259765625,22401.69921875,10832.51953125,2081.719970703125,4641.72998046875,2.322000026702881,99.29000091552734,1088.199951171875,47.439998626708984,336.8190002441406
2015-11-11,7783.35009765625,19691.390625,22352.169921875,10907.8701171875,2075.0,4636.93994140625,2.3380000591278076,99.01000213623047,1084.699951171875,45.810001373291016,311.0840148925781
2015-11-12,7783.35009765625,19697.76953125,22888.919921875,10782.6298828125,2045.969970703125,4588.93017578125,2.319000005722046,98.6500015258789,1080.800048828125,44.060001373291016,338.1520080566406
2015-11-13,7762.25,19596.91015625,22396.140625,10708.400390625,2023.0400390625,4502.14013671875,2.2799999713897705,98.98999786376953,1080.800048828125,43.61000061035156,336.75299072265625
2015-11-14,7762.25,19596.91015625,22396.140625,10708.400390625,2023.0400390625,4502.14013671875,2.2799999713897705,98.98999786376953,1080.800048828125,43.61000061035156,332.906005859375
2015-11-15,7762.25,19596.91015625,22396.140625,10708.400390625,2023.0400390625,4502.14013671875,2.2799999713897705,98.98999786376953,1080.800048828125,43.61000061035156,320.1659851074219
2015-11-16,7806.60009765625,19393.689453125,22010.8203125,10713.23046875,2053.18994140625,4565.47021484375,2.2730000019073486,99.44000244140625,1083.699951171875,43.58000183105469,330.7510070800781
2015-11-17,7837.5498046875,19630.630859375,22264.25,10971.0400390625,2050.43994140625,4565.81982421875,2.260999917984009,99.62999725341797,1068.699951171875,43.56999969482422,335.093994140625
2015-11-18,7731.7998046875,19649.1796875,22188.259765625,10959.9501953125,2083.580078125,4653.43994140625,2.2690000534057617,99.6500015258789,1068.800048828125,44.13999938964844,334.5899963378906
2015-11-19,7842.75,19859.810546875,22500.220703125,11085.4404296875,2081.239990234375,4655.35009765625,2.247999906539917,98.98999786376953,1078.0,44.18000030517578,326.14898681640625
2015-11-20,7856.5498046875,19879.810546875,22754.720703125,11119.830078125,2089.169921875,4686.35986328125,2.26200008392334,99.56999969482422,1076.4000244140625,44.65999984741211,322.0220031738281
2015-11-21,7856.5498046875,19879.810546875,22754.720703125,11119.830078125,2089.169921875,4686.35986328125,2.26200008392334,99.56999969482422,1076.4000244140625,44.65999984741211,326.927001953125
2015-11-22,7856.5498046875,19879.810546875,22754.720703125,11119.830078125,2089.169921875,4686.35986328125,2.26200008392334,99.56999969482422,1076.4000244140625,44.65999984741211,324.5360107421875
2015-11-23,7849.25,19879.810546875,22665.900390625,11092.3095703125,2086.590087890625,4674.7900390625,2.25,99.80000305175781,1066.800048828125,44.83000183105469,323.0459899902344
2015-11-24,7831.60009765625,19924.890625,22587.630859375,10933.990234375,2089.139892578125,4669.41015625,2.243000030517578,99.52999877929688,1074.300048828125,46.119998931884766,320.0459899902344
2015-11-25,7831.60009765625,19847.580078125,22498.0,11169.5400390625,2088.8701171875,4672.8798828125,2.2320001125335693,99.80000305175781,1070.5,46.16999816894531,328.20599365234375
2015-11-26,7883.7998046875,19944.41015625,22488.939453125,11320.76953125,2088.8701171875,4672.8798828125,2.2320001125335693,99.80000305175781,1070.5,46.16999816894531,352.6839904785156
2015-11-27,7942.7001953125,19883.939453125,22068.3203125,11293.759765625,2090.110107421875,4680.47021484375,2.2249999046325684,100.0199966430664,1056.199951171875,44.86000061035156,358.0419921875
2015-11-28,7942.7001953125,19883.939453125,22068.3203125,11293.759765625,2090.110107421875,4680.47021484375,2.2249999046325684,100.0199966430664,1056.199951171875,44.86000061035156,357.3810119628906
2015-11-29,7942.7001953125,19883.939453125,22068.3203125,11293.759765625,2090.110107421875,4680.47021484375,2.2249999046325684,100.0199966430664,1056.199951171875,44.86000061035156,371.29400634765625
2015-11-30,7935.25,19747.470703125,21996.419921875,11382.23046875,2080.409912109375,4664.509765625,2.2179999351501465,100.16999816894531,1065.800048828125,44.61000061035156,377.3210144042969
2015-12-01,7954.89990234375,20012.400390625,22381.349609375,11261.240234375,2102.6298828125,4716.16015625,2.1549999713897705,99.80000305175781,1063.800048828125,44.439998626708984,362.4880065917969
2015-12-02,7931.35009765625,19938.130859375,22479.689453125,11190.01953125,2079.510009765625,4686.22021484375,2.177999973297119,99.98999786376953,1054.199951171875,42.4900016784668,359.18701171875
2015-12-03,7864.14990234375,19939.900390625,22417.009765625,10789.240234375,2049.6201171875,4606.75,2.3299999237060547,97.62000274658203,1061.699951171875,43.84000015258789,361.0459899902344
2015-12-04,7781.89990234375,19504.48046875,22235.890625,10752.099609375,2091.68994140625,4716.1201171875,2.2750000953674316,98.3499984741211,1084.5,43.0,363.1830139160156
2015-12-05,7781.89990234375,19504.48046875,22235.890625,10752.099609375,2091.68994140625,4716.1201171875,2.2750000953674316,98.3499984741211,1084.5,43.0,388.9490051269531
2015-12-06,7781.89990234375,19504.48046875,22235.890625,10752.099609375,2091.68994140625,4716.1201171875,2.2750000953674316,98.3499984741211,1084.5,43.0,388.7829895019531
2015-12-07,7765.39990234375,19698.150390625,22203.220703125,10886.08984375,2077.070068359375,4693.6201171875,2.2249999046325684,98.66000366210938,1076.4000244140625,40.72999954223633,395.5360107421875
2015-12-08,7701.7001953125,19492.599609375,21905.130859375,10673.599609375,2063.590087890625,4694.77001953125,2.23799991607666,98.47000122070312,1076.300048828125,40.2599983215332,415.56298828125
2015-12-09,7612.5,19301.0703125,21803.759765625,10592.490234375,2047.6199951171875,4622.14013671875,2.2079999446868896,97.3499984741211,1077.5999755859375,40.11000061035156,417.56298828125
2015-12-10,7683.2998046875,19046.55078125,21704.609375,10598.9296875,2052.22998046875,4643.0498046875,2.239000082015991,97.94000244140625,1073.0999755859375,39.72999954223633,415.47900390625
2015-12-11,7610.4501953125,19230.48046875,21464.05078125,10340.0595703125,2012.3699951171875,4537.56005859375,2.1389999389648438,97.56999969482422,1076.9000244140625,37.93000030517578,451.93798828125
2015-12-12,7610.4501953125,19230.48046875,21464.05078125,10340.0595703125,2012.3699951171875,4537.56005859375,2.1389999389648438,97.56999969482422,1076.9000244140625,37.93000030517578,434.99700927734375
2015-12-13,7610.4501953125,19230.48046875,21464.05078125,10340.0595703125,2012.3699951171875,4537.56005859375,2.1389999389648438,97.56999969482422,1076.9000244140625,37.93000030517578,433.7550048828125
2015-12-14,7650.0498046875,18883.419921875,21309.849609375,10139.33984375,2021.93994140625,4570.16015625,2.2249999046325684,97.5999984741211,1064.699951171875,37.91999816894531,444.1820068359375
2015-12-15,7700.89990234375,18565.900390625,21274.369140625,10450.3798828125,2043.4100341796875,4597.330078125,2.2679998874664307,98.22000122070312,1062.9000244140625,38.45000076293945,465.3210144042969
2015-12-16,7750.89990234375,19049.91015625,21701.2109375,10469.259765625,2073.070068359375,4664.56005859375,2.2869999408721924,97.87000274658203,1078.0,37.189998626708984,454.9339904785156
2015-12-17,7844.35009765625,19353.560546875,21872.060546875,10738.1201171875,2041.8900146484375,4598.14013671875,2.23799991607666,99.2699966430664,1050.800048828125,37.18000030517578,456.0780029296875
2015-12-18,7761.9501953125,18986.80078125,21755.560546875,10608.1904296875,2005.550048828125,4514.830078125,2.1989998817443848,98.69999694824219,1066.199951171875,36.880001068115234,463.6159973144531
2015-12-19,7761.9501953125,18986.80078125,21755.560546875,10608.1904296875,2005.550048828125,4514.830078125,2.1989998817443848,98.69999694824219,1066.199951171875,36.880001068115234,462.3219909667969
2015-12-20,7761.9501953125,18986.80078125,21755.560546875,10608.1904296875,2005.550048828125,4514.830078125,2.1989998817443848,98.69999694824219,1066.199951171875,36.880001068115234,442.68499755859375
2015-12-21,7834.4501953125,18916.01953125,21791.6796875,10497.76953125,2021.1500244140625,4560.5498046875,2.197000026702881,98.45999908447266,1081.9000244140625,36.349998474121094,438.6390075683594
2015-12-22,7786.10009765625,18886.69921875,21830.01953125,10488.75,2038.969970703125,4589.259765625,2.239000082015991,98.23999786376953,1074.800048828125,36.11000061035156,436.5719909667969
2015-12-23,7865.9501953125,18886.69921875,22040.58984375,10727.6396484375,2064.2900390625,4624.58984375,2.2639999389648438,98.33999633789062,1069.4000244140625,37.36000061035156,442.4010009765625
2015-12-24,7861.0498046875,18789.689453125,22138.130859375,10727.6396484375,2060.989990234375,4622.77001953125,2.243000030517578,97.9800033569336,1077.199951171875,37.88999938964844,454.9849853515625
2015-12-25,7861.0498046875,18769.060546875,22138.130859375,10727.6396484375,2060.989990234375,4622.77001953125,2.243000030517578,97.9800033569336,1077.199951171875,37.88999938964844,455.65301513671875
2015-12-26,7861.0498046875,18769.060546875,22138.130859375,10727.6396484375,2060.989990234375,4622.77001953125,2.243000030517578,97.9800033569336,1077.199951171875,37.88999938964844,417.27398681640625
2015-12-27,7861.0498046875,18769.060546875,22138.130859375,10727.6396484375,2060.989990234375,4622.77001953125,2.243000030517578,97.9800033569336,1077.199951171875,37.88999938964844,422.822998046875
2015-12-28,7925.14990234375,18873.349609375,21919.619140625,10653.91015625,2056.5,4621.35009765625,2.2249999046325684,97.91999816894531,1070.5,36.619998931884766,422.27899169921875
2015-12-29,7928.9501953125,18982.23046875,21999.619140625,10860.1396484375,2078.360107421875,4691.080078125,2.306999921798706,98.0999984741211,1077.5,37.790000915527344,432.9830017089844
2015-12-30,7896.25,19033.7109375,21882.150390625,10743.009765625,2063.360107421875,4652.009765625,2.302999973297119,98.2699966430664,1060.0999755859375,36.459999084472656,426.6199951171875
2015-12-31,7946.35009765625,19033.7109375,21914.400390625,10743.009765625,2043.93994140625,4593.27001953125,2.2690000534057617,98.62999725341797,1060.300048828125,37.279998779296875,430.5669860839844
2016-01-01,7946.35009765625,19033.7109375,21914.400390625,10743.009765625,2043.93994140625,4593.27001953125,2.2690000534057617,98.62999725341797,1060.300048828125,37.279998779296875,434.3340148925781
2016-01-02,7946.35009765625,19033.7109375,21914.400390625,10743.009765625,2043.93994140625,4593.27001953125,2.2690000534057617,98.62999725341797,1060.300048828125,37.279998779296875,433.43798828125
2016-01-03,7946.35009765625,19033.7109375,21914.400390625,10743.009765625,2043.93994140625,4593.27001953125,2.2690000534057617,98.62999725341797,1060.300048828125,37.279998779296875,430.010986328125
2016-01-04,7791.2998046875,18450.98046875,21327.119140625,10283.4404296875,2012.6600341796875,4497.85986328125,2.244999885559082,98.87000274658203,1075.0999755859375,37.220001220703125,433.09100341796875
2016-01-05,7784.64990234375,18374.0,21188.720703125,10310.099609375,2016.7099609375,4484.18017578125,2.247999906539917,99.4000015258789,1078.4000244140625,36.41999816894531,431.9599914550781
2016-01-06,7741.0,18191.3203125,20980.810546875,10214.01953125,1990.260009765625,4443.990234375,2.177000045776367,99.18000030517578,1091.9000244140625,34.22999954223633,429.1050109863281
2016-01-07,7568.2998046875,17767.33984375,20333.33984375,9979.849609375,1943.0899658203125,4305.72021484375,2.1530001163482666,98.22000122070312,1107.699951171875,33.75,458.0480041503906
2016-01-08,7601.35009765625,17697.9609375,20453.7109375,9849.33984375,1922.030029296875,4270.77978515625,2.130000114440918,98.54000091552734,1097.800048828125,33.54999923706055,453.2300109863281
2016-01-09,7601.35009765625,17697.9609375,20453.7109375,9849.33984375,1922.030029296875,4270.77978515625,2.130000114440918,98.54000091552734,1097.800048828125,33.54999923706055,447.6109924316406
2016-01-10,7601.35009765625,17697.9609375,20453.7109375,9849.33984375,1922.030029296875,4270.77978515625,2.130000114440918,98.54000091552734,1097.800048828125,33.54999923706055,447.9909973144531
2016-01-11,7563.85009765625,17697.9609375,19888.5,9825.0703125,1923.6700439453125,4283.5498046875,2.1579999923706055,98.7300033569336,1096.5,31.549999237060547,448.4280090332031
2016-01-12,7510.2998046875,17218.9609375,19711.759765625,9985.4296875,1938.6800537109375,4333.72021484375,2.1019999980926514,98.97000122070312,1085.5999755859375,30.860000610351562,435.69000244140625
